ClaimID,ScenarioID,CustomerID,ProductID,ProductCategory,Brand,ModelNumber,SerialNumber,PurchaseDate,ClaimDate,FaultDate,WarrantyDurationMonths,WarrantyExpiryDate,WarrantyStatus,WarrantyRemainingDays,ExtendedWarranty,FaultType,DamageType,FaultCovered,ClaimReportingWithinPeriod,ReceiptAvailable,WarrantyCardAvailable,ProductImageAvailable,SerialEvidenceAvailable,FaultEvidenceAvailable,RepairReportAvailable,PreviousRepair,RepairCount,RepairAuthorized,PreviousReplacement,ReplacementWithinWarranty,SerialNumberMatch,ProductModelConsistent,DuplicateClaimIndicator,DocumentDuplicateIndicator,ContradictionIndicator,RequiredDocumentsComplete,PurchaseProofAvailable,PriorClaimCount,ClaimAmount,PreviousRepairCost,OCRConfidence,ClaimSubmissionChannel,ClaimClass
CLM00804,INVALID_304_UNAUTHORIZED_REPAIR,CUS00804,PROD00804,Washing Machine,ZenCore,ZEN-WAS-0804,SN-2026-000804,2025-04-18,2027-09-30,2027-09-08,24,2027-04-18,Active,-165,No,Overheating,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,No,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1451.35,559.4,0.969,Service Center,Invalid Claim
CLM00805,INVALID_305_REPORTING_PERIOD,CUS00805,PROD00805,Refrigerator,PrimeView,PRI-REF-0805,SN-2026-000805,2025-09-04,2026-09-04,2026-07-06,24,2027-09-04,Active,150,No,Water Leakage,Manufacturing Defect,Yes,No,No,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,No,2,1418.24,0.0,0.8,Service Center,Invalid Claim
CLM00806,INVALID_306_DUPLICATE_CLAIM,CUS00806,PROD00806,Television,PrimeView,PRI-TEL-0806,SN-2026-000806,2025-08-27,2026-02-05,2026-01-27,12,2026-08-27,Active,203,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,No,Yes,Yes,1,2255.96,0.0,0.93,Mobile App,Invalid Claim
CLM00807,INVALID_307_EXPIRED_WARRANTY,CUS00807,PROD00807,Refrigerator,NovaTech,NOV-REF-0807,SN-2026-000807,2024-02-17,2025-05-18,2025-05-08,12,2025-02-17,Expired,-90,Yes,Water Leakage,Manufacturing Defect,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,3,Yes,No,N/A,Yes,Yes,No,No,No,No,No,1,2332.28,695.78,0.865,Email,Invalid Claim
CLM00808,INVALID_308_EXCLUDED_DAMAGE,CUS00808,PROD00808,Television,ZenCore,ZEN-TEL-0808,SN-2026-000808,2024-03-16,2024-09-16,2024-09-11,12,2025-03-16,Active,181,No,Display Failure,Water Damage,No,Yes,Yes,Yes,Yes,No,No,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,0,1306.32,0.0,0.812,Mobile App,Invalid Claim
CLM00809,INVALID_309_SERIAL_MISMATCH,CUS00809,PROD00809,Washing Machine,Aster,AST-WAS-0809,SN-2026-000809,2023-05-13,2024-12-07,2024-11-27,12,2024-05-13,Active,-208,No,Water Leakage,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,No,Yes,No,No,No,No,Yes,1,2362.84,0.0,0.982,Mobile App,Invalid Claim
CLM00810,INVALID_310_UNAUTHORIZED_REPAIR,CUS00810,PROD00810,Air Conditioner,HomePro,HOM-AIR-0810,SN-2026-000810,2023-12-03,2025-10-17,2025-10-11,12,2024-12-03,Active,-318,No,Water Leakage,Electrical Failure,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1,No,No,N/A,Yes,Yes,No,No,No,No,Yes,1,1829.79,1157.78,0.827,Email,Invalid Claim
CLM00811,INVALID_311_REPORTING_PERIOD,CUS00811,PROD00811,Laptop,PrimeView,PRI-LAP-0811,SN-2026-000811,2024-03-10,2024-09-10,2024-07-12,12,2025-03-10,Active,108,Yes,Noise,Manufacturing Defect,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,Yes,No,Yes,Yes,0,350.08,0.0,0.987,Service Center,Invalid Claim
CLM00812,INVALID_312_DUPLICATE_CLAIM,CUS00812,PROD00812,Air Conditioner,Aster,AST-AIR-0812,SN-2026-000812,2025-05-15,2025-08-28,2025-08-20,36,2028-05-15,Active,991,Yes,Overheating,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,No,No,Yes,3,2900.07,0.0,0.772,Web,Invalid Claim
CLM00813,INVALID_313_EXPIRED_WARRANTY,CUS00813,PROD00813,Camera,PrimeView,PRI-CAM-0813,SN-2026-000813,2026-01-15,2027-04-15,2027-04-05,12,2027-01-15,Expired,-90,Yes,Mechanical Failure,Manufacturing Defect,Yes,Yes,Yes,No,Yes,No,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,1,198.17,0.0,0.974,Web,Invalid Claim
CLM00814,INVALID_314_EXCLUDED_DAMAGE,CUS00814,PROD00814,Television,ZenCore,ZEN-TEL-0814,SN-2026-000814,2024-05-04,2025-11-04,2025-10-30,36,2027-05-04,Active,546,No,Overheating,Water Damage,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,2315.97,0.0,0.921,Email,Invalid Claim
CLM00815,INVALID_315_SERIAL_MISMATCH,CUS00815,PROD00815,Smartphone,Aster,AST-SMA-0815,SN-2026-000815,2023-12-04,2025-07-06,2025-06-26,12,2024-12-04,Active,-214,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,0,N/A,No,N/A,No,Yes,No,No,No,No,Yes,2,974.75,0.0,0.901,Mobile App,Invalid Claim
CLM00816,INVALID_316_UNAUTHORIZED_REPAIR,CUS00816,PROD00816,Smartphone,Aster,AST-SMA-0816,SN-2026-000816,2023-02-17,2024-05-19,2024-05-15,12,2024-02-17,Active,-92,Yes,Mechanical Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,No,No,N/A,Yes,Yes,No,No,No,Yes,Yes,2,2866.18,982.82,0.984,Email,Invalid Claim
CLM00817,INVALID_317_REPORTING_PERIOD,CUS00817,PROD00817,Air Conditioner,HomePro,HOM-AIR-0817,SN-2026-000817,2025-09-27,2026-03-27,2026-01-26,12,2026-09-27,Active,158,No,Water Leakage,Manufacturing Defect,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,No,No,Yes,No,No,Yes,0,445.98,0.0,0.819,Web,Invalid Claim
CLM00818,INVALID_318_DUPLICATE_CLAIM,CUS00818,PROD00818,Washing Machine,ZenCore,ZEN-WAS-0818,SN-2026-000818,2025-11-27,2026-03-15,2026-02-17,24,2027-11-27,Active,622,Yes,Battery Problem,Electrical Failure,Yes,Yes,No,No,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,Yes,No,No,3,2501.38,0.0,0.911,Service Center,Invalid Claim
CLM00819,INVALID_319_EXPIRED_WARRANTY,CUS00819,PROD00819,Refrigerator,PrimeView,PRI-REF-0819,SN-2026-000819,2023-02-21,2026-05-22,2026-05-12,36,2026-02-21,Expired,-90,No,Display Failure,Electrical Failure,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,0,1770.7,0.0,0.958,Service Center,Invalid Claim
CLM00820,INVALID_320_EXCLUDED_DAMAGE,CUS00820,PROD00820,Camera,ZenCore,ZEN-CAM-0820,SN-2026-000820,2024-10-26,2025-04-26,2025-04-21,12,2025-10-26,Active,183,No,Overheating,Accidental Damage,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,No,3,1628.17,0.0,0.791,Mobile App,Invalid Claim
CLM00821,INVALID_321_SERIAL_MISMATCH,CUS00821,PROD00821,Camera,NovaTech,NOV-CAM-0821,SN-2026-000821,2023-10-17,2024-06-01,2024-05-12,24,2025-10-17,Active,503,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,1,Yes,No,N/A,No,Yes,No,No,No,No,Yes,2,926.16,1149.63,0.784,Email,Invalid Claim
CLM00822,INVALID_322_UNAUTHORIZED_REPAIR,CUS00822,PROD00822,Camera,PrimeView,PRI-CAM-0822,SN-2026-000822,2023-12-10,2025-11-19,2025-11-06,36,2026-12-10,Active,386,Yes,Power Failure,Manufacturing Defect,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,2,No,No,N/A,Yes,No,No,No,No,No,No,3,463.5,324.57,0.812,Web,Invalid Claim
CLM00823,INVALID_323_REPORTING_PERIOD,CUS00823,PROD00823,Laptop,HomePro,HOM-LAP-0823,SN-2026-000823,2026-03-23,2026-09-23,2026-07-25,12,2027-03-23,Active,-81,No,Connectivity Issue,Manufacturing Defect,Yes,No,Yes,Yes,Yes,No,No,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,1,2292.96,0.0,0.849,Service Center,Invalid Claim
CLM00824,INVALID_324_DUPLICATE_CLAIM,CUS00824,PROD00824,Smartphone,NovaTech,NOV-SMA-0824,SN-2026-000824,2024-09-22,2026-05-04,2026-04-06,24,2026-09-22,Active,141,No,Mechanical Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,No,N/A,Yes,Yes,Yes,Yes,No,Yes,Yes,2,1543.49,647.53,0.853,Web,Invalid Claim
CLM00825,INVALID_325_EXPIRED_WARRANTY,CUS00825,PROD00825,Television,Aster,AST-TEL-0825,SN-2026-000825,2025-06-18,2028-09-16,2028-09-06,36,2028-06-18,Expired,-90,No,Display Failure,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,1,1217.95,0.0,0.913,Web,Invalid Claim
CLM00826,INVALID_326_EXCLUDED_DAMAGE,CUS00826,PROD00826,Printer,PrimeView,PRI-PRI-0826,SN-2026-000826,2023-08-06,2025-02-06,2025-02-01,36,2026-08-06,Active,546,No,Water Leakage,Accidental Damage,No,Yes,No,No,No,Yes,Yes,No,Yes,3,Yes,No,N/A,No,Yes,No,No,No,No,No,0,1833.38,1320.23,0.953,Email,Invalid Claim
CLM00827,INVALID_327_SERIAL_MISMATCH,CUS00827,PROD00827,Television,NovaTech,NOV-TEL-0827,SN-2026-000827,2024-08-31,2025-10-10,2025-10-08,12,2025-08-31,Active,-40,Yes,Mechanical Failure,Electrical Failure,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,No,Yes,No,No,No,No,No,3,1813.41,0.0,0.957,Mobile App,Invalid Claim
CLM00828,INVALID_328_UNAUTHORIZED_REPAIR,CUS00828,PROD00828,Printer,NovaTech,NOV-PRI-0828,SN-2026-000828,2023-08-08,2025-03-13,2025-02-18,24,2025-08-08,Active,148,No,Display Failure,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2,No,No,N/A,Yes,Yes,No,No,No,No,Yes,0,2479.72,943.96,0.93,Service Center,Invalid Claim
CLM00829,INVALID_329_REPORTING_PERIOD,CUS00829,PROD00829,Smartphone,HomePro,HOM-SMA-0829,SN-2026-000829,2024-08-27,2025-02-27,2024-12-29,12,2025-08-27,Active,77,No,Water Leakage,Manufacturing Defect,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,403.84,358.64,0.845,Service Center,Invalid Claim
CLM00830,INVALID_330_DUPLICATE_CLAIM,CUS00830,PROD00830,Television,HomePro,HOM-TEL-0830,SN-2026-000830,2023-05-05,2025-05-31,2025-05-05,36,2026-05-05,Active,339,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,No,No,Yes,1,2274.86,0.0,0.982,Email,Invalid Claim
CLM00831,INVALID_331_EXPIRED_WARRANTY,CUS00831,PROD00831,Air Conditioner,NovaTech,NOV-AIR-0831,SN-2026-000831,2023-02-18,2026-05-19,2026-05-09,36,2026-02-18,Expired,-90,No,Mechanical Failure,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1,Yes,No,N/A,Yes,Yes,No,No,No,No,Yes,0,536.7,560.08,0.861,Email,Invalid Claim
CLM00832,INVALID_332_EXCLUDED_DAMAGE,CUS00832,PROD00832,Refrigerator,ZenCore,ZEN-REF-0832,SN-2026-000832,2023-12-30,2025-06-30,2025-06-25,36,2026-12-30,Active,548,No,Power Failure,Water Damage,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,0,N/A,Yes,Yes,Yes,Yes,No,No,No,No,Yes,2,2487.37,0.0,0.77,Service Center,Invalid Claim
CLM00833,INVALID_333_SERIAL_MISMATCH,CUS00833,PROD00833,Laptop,ZenCore,ZEN-LAP-0833,SN-2026-000833,2025-06-07,2025-11-27,2025-11-13,36,2028-06-07,Active,923,No,Battery Problem,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,No,Yes,Yes,No,No,Yes,Yes,2,2003.12,0.0,0.85,Service Center,Invalid Claim
CLM00834,INVALID_334_UNAUTHORIZED_REPAIR,CUS00834,PROD00834,Refrigerator,NovaTech,NOV-REF-0834,SN-2026-000834,2025-02-13,2026-10-01,2026-09-22,12,2026-02-13,Active,-230,No,Connectivity Issue,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,2,No,No,N/A,Yes,Yes,No,No,No,No,Yes,1,508.43,1158.69,0.955,Service Center,Invalid Claim
CLM00835,INVALID_335_REPORTING_PERIOD,CUS00835,PROD00835,Camera,Aster,AST-CAM-0835,SN-2026-000835,2025-05-14,2026-05-14,2026-03-15,24,2027-05-14,Active,223,No,Battery Problem,Electrical Failure,Yes,No,No,Yes,Yes,No,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,No,3,1420.59,0.0,0.888,Web,Invalid Claim
CLM00836,INVALID_336_DUPLICATE_CLAIM,CUS00836,PROD00836,Washing Machine,ZenCore,ZEN-WAS-0836,SN-2026-000836,2023-11-07,2024-07-15,2024-06-22,12,2024-11-07,Active,115,No,Noise,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,No,No,Yes,3,400.78,0.0,0.855,Mobile App,Invalid Claim
CLM00837,INVALID_337_EXPIRED_WARRANTY,CUS00837,PROD00837,Television,HomePro,HOM-TEL-0837,SN-2026-000837,2025-02-28,2026-05-29,2026-05-19,12,2026-02-28,Expired,-90,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,2,1232.45,0.0,0.905,Mobile App,Invalid Claim
CLM00838,INVALID_338_EXCLUDED_DAMAGE,CUS00838,PROD00838,Smartphone,NovaTech,NOV-SMA-0838,SN-2026-000838,2024-01-13,2025-01-13,2025-01-08,24,2026-01-13,Active,365,Yes,Connectivity Issue,Normal Wear,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,448.81,0.0,0.863,Web,Invalid Claim
CLM00839,INVALID_339_SERIAL_MISMATCH,CUS00839,PROD00839,Air Conditioner,PrimeView,PRI-AIR-0839,SN-2026-000839,2025-02-28,2027-07-26,2027-07-23,36,2028-02-28,Active,217,No,Connectivity Issue,Electrical Failure,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2,Yes,No,N/A,No,Yes,No,No,No,No,Yes,0,2267.58,730.03,0.778,Service Center,Invalid Claim
CLM00840,INVALID_340_UNAUTHORIZED_REPAIR,CUS00840,PROD00840,Laptop,HomePro,HOM-LAP-0840,SN-2026-000840,2023-04-01,2024-04-29,2024-04-24,36,2026-04-01,Active,702,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,No,No,N/A,Yes,Yes,No,No,No,Yes,Yes,2,963.35,616.58,0.948,Service Center,Invalid Claim
CLM00841,INVALID_341_REPORTING_PERIOD,CUS00841,PROD00841,Printer,ZenCore,ZEN-PRI-0841,SN-2026-000841,2025-12-27,2026-06-27,2026-04-28,12,2026-12-27,Active,-98,No,Noise,Manufacturing Defect,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,2998.5,0.0,0.808,Web,Invalid Claim
CLM00842,INVALID_342_DUPLICATE_CLAIM,CUS00842,PROD00842,Smartphone,PrimeView,PRI-SMA-0842,SN-2026-000842,2025-08-12,2026-10-16,2026-09-19,12,2026-08-12,Active,-65,No,Connectivity Issue,Manufacturing Defect,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,No,No,Yes,1,479.99,0.0,0.898,Web,Invalid Claim
CLM00843,INVALID_343_EXPIRED_WARRANTY,CUS00843,PROD00843,Smartphone,ZenCore,ZEN-SMA-0843,SN-2026-000843,2023-01-03,2025-04-03,2025-03-24,24,2025-01-03,Expired,-90,No,Battery Problem,Electrical Failure,Yes,Yes,No,Yes,Yes,Yes,No,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,No,1,124.83,0.0,0.751,Web,Invalid Claim
CLM00844,INVALID_344_EXCLUDED_DAMAGE,CUS00844,PROD00844,Laptop,HomePro,HOM-LAP-0844,SN-2026-000844,2025-10-13,2026-04-13,2026-04-08,12,2026-10-13,Active,183,No,Mechanical Failure,Accidental Damage,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,No,No,No,No,No,No,2,2061.8,0.0,0.875,Web,Invalid Claim
CLM00845,INVALID_345_SERIAL_MISMATCH,CUS00845,PROD00845,Camera,PrimeView,PRI-CAM-0845,SN-2026-000845,2025-04-08,2025-10-03,2025-09-07,12,2026-04-08,Active,187,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,No,Yes,No,No,No,Yes,Yes,3,1276.57,0.0,0.937,Web,Invalid Claim
CLM00846,INVALID_346_UNAUTHORIZED_REPAIR,CUS00846,PROD00846,Camera,ZenCore,ZEN-CAM-0846,SN-2026-000846,2024-04-08,2025-09-13,2025-09-10,12,2025-04-08,Active,-158,No,Connectivity Issue,Electrical Failure,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,2,No,No,N/A,Yes,Yes,No,No,No,No,No,0,1946.34,1019.89,0.883,Mobile App,Invalid Claim
CLM00847,INVALID_347_REPORTING_PERIOD,CUS00847,PROD00847,Television,Aster,AST-TEL-0847,SN-2026-000847,2025-11-03,2027-05-03,2027-03-04,36,2028-11-03,Active,398,No,Noise,Manufacturing Defect,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,2699.72,0.0,0.842,Service Center,Invalid Claim
CLM00848,INVALID_348_DUPLICATE_CLAIM,CUS00848,PROD00848,Television,NovaTech,NOV-TEL-0848,SN-2026-000848,2023-12-18,2024-02-02,2024-01-23,12,2024-12-18,Active,320,No,Display Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,No,Yes,Yes,No,Yes,Yes,1,1056.31,0.0,0.845,Service Center,Invalid Claim
CLM00849,INVALID_349_EXPIRED_WARRANTY,CUS00849,PROD00849,Television,NovaTech,NOV-TEL-0849,SN-2026-000849,2024-12-10,2027-03-10,2027-02-28,24,2026-12-10,Expired,-90,No,Display Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,2,Yes,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1644.78,143.99,0.987,Email,Invalid Claim
CLM00850,INVALID_350_EXCLUDED_DAMAGE,CUS00850,PROD00850,Washing Machine,HomePro,HOM-WAS-0850,SN-2026-000850,2025-10-03,2026-10-03,2026-09-28,24,2027-10-03,Active,365,No,Noise,Physical Damage,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,2,94.25,0.0,0.842,Mobile App,Invalid Claim
CLM00851,INVALID_351_SERIAL_MISMATCH,CUS00851,PROD00851,Laptop,PrimeView,PRI-LAP-0851,SN-2026-000851,2025-07-27,2025-11-19,2025-11-07,36,2028-07-27,Active,981,No,Connectivity Issue,Electrical Failure,Yes,Yes,No,Yes,No,Yes,Yes,No,No,0,N/A,No,N/A,No,Yes,No,No,Yes,No,No,1,2936.06,0.0,0.87,Email,Invalid Claim
CLM00852,INVALID_352_UNAUTHORIZED_REPAIR,CUS00852,PROD00852,Washing Machine,PrimeView,PRI-WAS-0852,SN-2026-000852,2026-03-13,2027-06-09,2027-05-19,24,2028-03-13,Active,278,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,No,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,532.85,398.27,0.771,Service Center,Invalid Claim
CLM00853,INVALID_353_REPORTING_PERIOD,CUS00853,PROD00853,Refrigerator,Aster,AST-REF-0853,SN-2026-000853,2025-04-07,2026-10-07,2026-08-08,36,2028-04-07,Active,456,No,Connectivity Issue,Electrical Failure,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,1383.99,0.0,0.857,Web,Invalid Claim
CLM00854,INVALID_354_DUPLICATE_CLAIM,CUS00854,PROD00854,Air Conditioner,NovaTech,NOV-AIR-0854,SN-2026-000854,2025-05-05,2026-04-16,2026-04-08,12,2026-05-05,Active,19,No,Display Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,No,Yes,Yes,3,2625.9,0.0,0.943,Service Center,Invalid Claim
CLM00855,INVALID_355_EXPIRED_WARRANTY,CUS00855,PROD00855,Printer,HomePro,HOM-PRI-0855,SN-2026-000855,2023-09-03,2024-12-02,2024-11-22,12,2024-09-03,Expired,-90,No,Noise,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,No,N/A,Yes,Yes,No,Yes,No,Yes,Yes,1,631.07,1057.57,0.796,Mobile App,Invalid Claim
CLM00856,INVALID_356_EXCLUDED_DAMAGE,CUS00856,PROD00856,Camera,NovaTech,NOV-CAM-0856,SN-2026-000856,2023-10-20,2024-10-20,2024-10-15,24,2025-10-20,Active,365,No,Water Leakage,Water Damage,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,0,2701.83,0.0,0.796,Service Center,Invalid Claim
CLM00857,INVALID_357_SERIAL_MISMATCH,CUS00857,PROD00857,Smartphone,HomePro,HOM-SMA-0857,SN-2026-000857,2023-08-10,2024-09-21,2024-08-24,36,2026-08-10,Active,688,No,Battery Problem,Electrical Failure,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,No,Yes,No,No,No,No,No,1,2529.64,0.0,0.855,Mobile App,Invalid Claim
CLM00858,INVALID_358_UNAUTHORIZED_REPAIR,CUS00858,PROD00858,Washing Machine,ZenCore,ZEN-WAS-0858,SN-2026-000858,2026-01-24,2026-11-01,2026-10-12,36,2029-01-24,Active,815,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,No,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,2015.72,940.69,0.965,Web,Invalid Claim
CLM00859,INVALID_359_REPORTING_PERIOD,CUS00859,PROD00859,Air Conditioner,PrimeView,PRI-AIR-0859,SN-2026-000859,2023-03-10,2024-03-10,2024-01-10,24,2025-03-10,Active,-24,No,Noise,Manufacturing Defect,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,1,1691.7,0.0,0.963,Mobile App,Invalid Claim
CLM00860,INVALID_360_DUPLICATE_CLAIM,CUS00860,PROD00860,Washing Machine,NovaTech,NOV-WAS-0860,SN-2026-000860,2026-01-06,2026-02-17,2026-01-29,36,2029-01-06,Active,1054,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,1,Yes,No,N/A,Yes,Yes,Yes,Yes,No,No,Yes,3,2627.92,127.77,0.897,Mobile App,Invalid Claim
CLM00861,INVALID_361_EXPIRED_WARRANTY,CUS00861,PROD00861,Washing Machine,PrimeView,PRI-WAS-0861,SN-2026-000861,2025-03-22,2028-06-20,2028-06-10,36,2028-03-22,Expired,-90,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,3,Yes,No,N/A,Yes,Yes,No,No,No,Yes,Yes,3,797.52,348.75,0.959,Service Center,Invalid Claim
CLM00862,INVALID_362_EXCLUDED_DAMAGE,CUS00862,PROD00862,Television,Aster,AST-TEL-0862,SN-2026-000862,2024-01-27,2024-07-27,2024-07-22,12,2025-01-27,Active,184,No,Connectivity Issue,Physical Damage,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,Yes,No,No,Yes,Yes,1,1059.18,0.0,0.932,Mobile App,Invalid Claim
CLM00863,INVALID_363_SERIAL_MISMATCH,CUS00863,PROD00863,Television,HomePro,HOM-TEL-0863,SN-2026-000863,2025-03-04,2027-03-31,2027-03-30,36,2028-03-04,Active,339,No,Display Failure,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,No,Yes,No,No,No,No,Yes,2,1007.59,0.0,0.927,Service Center,Invalid Claim
CLM00864,INVALID_364_UNAUTHORIZED_REPAIR,CUS00864,PROD00864,Air Conditioner,NovaTech,NOV-AIR-0864,SN-2026-000864,2025-02-21,2025-06-29,2025-06-13,12,2026-02-21,Active,237,No,Water Leakage,Electrical Failure,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,2,No,No,N/A,Yes,Yes,No,No,Yes,No,Yes,0,2403.44,313.61,0.849,Email,Invalid Claim
CLM00865,INVALID_365_REPORTING_PERIOD,CUS00865,PROD00865,Smartphone,ZenCore,ZEN-SMA-0865,SN-2026-000865,2023-11-05,2024-11-05,2024-09-06,24,2025-11-05,Active,496,No,Overheating,Electrical Failure,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,1,518.37,0.0,0.923,Service Center,Invalid Claim
CLM00866,INVALID_366_DUPLICATE_CLAIM,CUS00866,PROD00866,Laptop,Aster,AST-LAP-0866,SN-2026-000866,2025-05-08,2027-07-02,2027-06-30,12,2026-05-08,Active,-420,No,Display Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,No,Yes,Yes,3,1160.08,0.0,0.834,Web,Invalid Claim
